word,count
معلومه,591
میتونی,590
کشتن,590
یمن,590
اهمیت,589
حاکمیت,589
حرم,589
نان,589
جالبه,589
مسئولیت,588
زیبایی,588
تامین,587
دوربین,587
مقدس,587
یادت,586
۱۵,586
درگیر,585
نا,585
امیر,585
غصه,585
هفتم,585
لا,585
دخالت,585
شرط,584
استبداد,584
آیت,584
معلم,583
نمایش,583
خصوصی,583
رژيم,582
صادر,582
شجاعت,582
طوری,581
كنه,581
فاجعه,581
ظاهر,580
معاون,580
منه,580
سلامت,580
#Olympics_EXO,580
بگیم,579
جبهه,579
ویدیو,579
۵۷,579
مسیح,579
پور,579
متهم,578
ذوق,578
آخوندها,576
سینه,576
قاضی,576
دیدی,575
ایمان,575
جلوگیری,575
رسیدگی,575
ازت,574
بعنوان,574
اجبار,574
شم,573
😊,573
کردین,573
سرعت,573
خلاف,573
ضربه,573
شرقی,573
مقامات,572
مجموعه,572
ببخشید,572
غذای,572
فردی,572
سخته,570
بیچاره,570
ى,569
بیشتری,569
واحد,569
مرغ,568
رشد,568
تف,568
صرف,568
مشهد,568
منابع,568
شیعه,568
بخدا,567
خطاب,567
مردی,567
نیست؟,567
ن,567
ابراهیم,566
گذاشتم,566
گرامی,566
کپی,566
تروریست,565
کارخانه,565
لیلا,565
#سقوط_هواپیما,565
همکاری,564
مسلمان,564
آورده,564
کمپین,563
دوستت,563
#نه_به_حجاب_اجبارى,563
بیماری,562
نیمه,562
دفتر,562
میزنی,562
CHANYEOL,562
ولى,561
اینطوری,560
دوستم,560
بخواد,560
سهیل,560
نو,559
موج,559
CHEN,559
پسرا,558
کسب,558
WE,558
ARE,558
ONE,558
می‌کند.,557
مزدور,557
میکردن,557
برجام,556
سینما,556
سلطنت,556
فیک,555
بگیرم,555
کثیف,555
كاش,554
تصویب,554
نقل,553
جاده,553
بدبخت,553
حلقه,553
داره،,552
داغ,552
اینستاگرام,552
خوشم,552
خيلى,552
ایثارگران,552
سیما,552
محسوب,552
جام,551
زشت,551
دانشجوی,551
مرحله,551
صرفا,550
لبنان,550
#حمایت_از_دانشجویان_دکتری,550
سهم,549
زحمت,549
توییتری,549
یادش,548
ارسال,548
تقریبا,547
غیرت,547
شیشه,546
تیر,546
فوت,546
نگو,546
ثانیه,545
سنگین,545
داشت.,545
مساله,545
مجاهدین,545
آرزوی,545
#رضا_پهلوی,545
قبلی,545
#مدیریت_اصلاحاتی,545
معنای,544
هدیه,544
گربه,543
#کرمانشاه,543
می‌شه,543
صادقی,543
قسم,543
آمیز,542
چطوری,542
اکثریت,542
گند,542
#EXOlympicsD3,542
همه‌ی,541
بیانیه,540
آروم,540
معروف,540
شجاع,539
قوی,539
مشترک,539
کشتی,539
عه,539
DO,539
ظاهرا,538
ننگ,538
هموطن,538
میزان,538
مثه,537
بى,537
آنجا,537
آید,537
شش,536
نرخ,536
آی,536
خودمان,535
همشون,535
اندیشه,535
قربانی,534
عملیات,533
زير,533
حامی,533
فصل,533
مادرم,533
اینقد,533
اکبر,533
می‌شود.,532
بشی,532
هشت,531
وکیل,531
مطالعه,531
کشید,530
سکس,530
موسیقی,530
تورو,530
همچنین,530
نوشتن,529
فرقه,529
دغدغه,529
مواد,529
مناسب,528
چیست؟,528
آدمی,527
کنن.,527
دارند.,527
شناسایی,527
منافع,526
5,525
2,525
خبرگزاری,525
تخت,524
وقتى,524
توئیتر,524
سختی,524
اینطور,524
مفت,523
دعوا,523
روند,523
میتونم,522
قرن,522
ابراز,522
منطق,521
دارم.,521
جرات,521
بنظرم,521
روابط,519
وقتا,519
بخوره,518
گسترده,518
گذاشت,518
میری,518
عزیزان,518
تبرئه,518
سایر,517
نرم,517
باند,517
بگیرید,516
غرق,516
فارغ,516
#FreeTaheri,516
تحقیر,515
😍,515
میگفتن,515
۱۳۹۶,515
هارو,514
له,514
شکسته,514
لعنتی,514
مدافع,514
#اعظم_جنگروی,514
کجای,513
ترجیح,513
مرکزی,513
تویی,513
راستی,512
هنوزم,512
کله,512
درخت,512
مجازات,512
تایم,512
تیکه,512
#حجاب_اجباری,511
اسراییل,511
میام,511
انتشار,510
سخنان,510
تحقیق,510
اینستا,510
داره؟,510
نوبت,510
3,509
اختلاف,509
آرزو,509
قضاییه,509
امر,509
همسایه,509
برند,508
تاکید,508
زندگي,508
قصه,508
گروهی,508
نیستیم,507
هست،,507
پناه,507
خایه,507
#احمدی_نژاد,507
پایه,506
خوردم,505
مناطق,505
نهاد,505
موسوی,505
#READY_EXOlympic,505
#اصفهان,504
دستت,504
بە,504
شايد,504
هاشون,504
کلام,503
آورد,503
فی,503
اثبات,503
اتفاقات,503
آن‌ها,503
باشد،,502
#اعتصابات_سراسری,502
کسشر,502
بدبختی,502
سوری,502
فدراسیون,502
اصفهان,501
داشتند,501
شود،,500
فریب,500
منفی,500
:)))))),500
شد؟,500
نکردم,500
تلفن,500
#پای_کار_ایرانیم,500
جزو,499
بدترین,499
بهنام,499
متحد,499
برانداز,498
مون,498
تهیه,498
یکبار,498
تعدادی,497
بهار,497
بن,497
جدیدی,496
آوردن,496
؟؟,496
گرفت.,495
شرق,495
سواد,495
مریض,494
توو,494
موسسه,493
دریا,493
فرمانده,493
سرنوشت,493
تحصیل,493
شیرین,493
مزدوران,493
خشم,493
گزینه,493
جیب,491
آمریکایی,491
شنیده,490
خدای,490
زبون,490
جذاب,490
ادب,490
پسری,489
حاصل,489
صدها,489
کرد؟,489
بک,488
کمال,488
واژه,488
ذهنم,487
دوشنبه,487
جاش,486
نکرد,486
آبی,485
نبودن,485
کیرم,485
سابقه,485
نبودم,484
حصر,484
قد,484
پل,484
اکثر,484
ازم,484
خوندم,484
:((,483
سبک,483
ها،,483
#قیام_بهمن۹۶,483
جنایات,483
ور,483
🤔,483
محاکمه,482
زودی,482
هل,482
اینترنت,481
پارک,481
#الله_اکبر,481
4,480
بینی,480
صب,480
المپیک,480
گفتگو,480
آباد,479
مخاطب,479
بسیج,479
بانوان,479
مثبت,478
اينجا,478
بگیری,477
حافظ,477
تشخیص,477
چن,477
اخلاق,476
سرویس,476
كشور,475
ادبیات,475
قرچک,475
دنيا,475
غارت,475
ترجمه,475
شنیدم,475
پیامبر,475
سقف,475
مسعود,475
چالش,474
on,474
بين,474
هاست,474
جانم,474
بازگشت,474
انگلیس,474
کاهش,474
مهندسی,474
کارش,473
بزنن,472
چرا؟,472
هرکس,472
#تبریز,471
منطقی,471
نهادهای,471
نکنیم,471
مطالبات,470
یادتون,470
بیکار,470
‌,470
#متحد_شویم,469
موارد,469
مستقل,469
امکانات,468
بودند.,468
عرفان,468
نمیده,467
قاتل,467
كم,467
خو,467
#خیانت_آشکار,467
يعني,466
کتک,466
نیازی,466
#FreeAllProtesters,466
زدی,465
آه,465
تربیت,465
#SaveSoheil,465
توييت,464
چاپ,464
خارجه,464
تقدیم,464
ابد,464
فعلی,464
پيدا,464
برداشت,463
مسالمت,463
طرز,463
نصب,463
ترند,463
ایده,463
باشند.,462
وجدان,462
وقته,461
۱۰۰,461
متفاوت,461
میگید,461
عقیده,461
#TeamEXO,461
حكومت,460
شیخ,460
خودتان,460
دشمنان,460
میدونه,460
همچون,460
مخالفان,459
ورزش,459
موافق,458
شدگان,458
کرده،,458
شنیدن,457
من،,457
توصیه,457
#قيام_بهمن,457
شماست,457
جایگاه,457
نداشتن,457
ميكنن,457
دادیم,456
کنید،,456
سرچ,456
شام,456
فاز,455
ياد,455
#سوریه,455
يكى,455
خوندن,454
بهمون,454
ماجرای,454
نفوذ,453
پوست,453
کرد!,453
تصاویر,453
استرس,453
۲۵,453
طلبی,452
اظهار,452
خور,452
#کارگران,452
#نود,452
ویدئو,452
مياد,452
آفرین,451
ساختمان,451
پرسپولیس,451
فارس,451
لااقل,451
عام,451
ظهر,451
6,450
عوامل,450
زیرا,450
میشیم,450
کیفیت,450
احمدی‌نژاد,450
رفتی,450
درمورد,449
کن.,449
میکنم.,449
یخ,449
روانی,449
رأی,449
زخم,449
–,449
رادیو,449
#قيام_سراسرى,448
مقاله,448
توهم,448
مقصر,448
قدیمی,447
نکنم,447
جو,447
آنقدر,447
تره,447
ظهور,447
حتي,447
میبینی,447
عكس,446
وحشت,446
پ.ن:,446
مدارس,446
۳۰,446
شیفت,446
آشغال,445
نفع,445
نفرت,445
تقصیر,445
دقیق,445
بعدا,445
گول,445
مثال,444
اذیت,444
ارز,444
دائمی,444
اونو,444
نداشتم,444
منبع,443
تواند,443
فدای,443
هشدار,443
نوشتم,443
غربی,443
ورزشگاه,443
«,442
بغض,441
ریخته,441
ماند,441
اخر,441
ك,441
است:,440
اینایی,440
کیه,440
زخمی,440
عملی,439
خوشگل,439
كنيم,439
#زنان,439
#فاطمیه,439
#اعتراض_سازمانی,439
کنسرت,438
رحم,438
مدام,438
علاوه,438
اینگونه,438
نود,438
مدعی,438
سلامتی,438
پنجره,438
#کود_انسانی,438
فیلمی,437
افتادم,437
گور,436
22,436
هام,435
اصول,435
نسخه,435
استقبال,435
انرژی,435
#دراویش_تنها_نیستند,435
لگد,434
ترانه,434
منظورم,434
میگیرن,434
آور,434
سالگرد,434
اینجاست,433
عن,433
ننه,433
خودرو,433
دسترسی,432
دارای,432
گذاری,432
ستاره,432
شهروند,432
ترور,431
۱۸,431
#جشنواره_فیلم_فجر,431
گسترش,430
شرمنده,430
مان,430
خاطرات,430
نظارت,430
آگاهی,430
محبوب,430
شلیک,430
سانسور,429
ازادی,429
…,429
خدمات,428
برامون,428
خصوص,428
جهنم,428
اخلاقی,428
هستیم.,428
سرنگون,427
هرکسی,427
شغل,427
هروقت,427
کاربر,427
روزا,426
هویت,426
س,426
سهمیه,426
رسما,426
اينه,425
کور,425
مرحوم,425
برنده,425
مایه,425
ترم,424
هشتک,424
بیام,424
40,424
هست؟,424
کثافت,424
ذکر,423
اطلاعاتی,423
نباشد,423
سایه,423
تحلیل,423
باشین,423
نمي,423
#تشکیل_شورای_هماهنگی,423
شمال,422
قلبم,422
چیزا,422
وحشیانه,422
شهدای,421
صدر,421
محصولات,420
کند،,420
عرب,420
سیر,420
رفتیم,420
میاره,420
جبران,420
می‌کنیم,420
تقسیم,420
10,420
#کرج,420
بصورت,420
سالی,419
میشه،,419
سرکوبگر,419
مادری,418
سران,418
پنهان,418
پاس,418
ساختن,418
برگشت,418
تاجزاده,418
تماشا,418
كسى,417
میدی,417
نره,417
حسینی,417
حدی,417
شهرهای,416
طوفان,416
صندوق,416
صنعت,415
دادی,415
سریال,415
بگیریم,415
بگین,415
لحاظ,415
محکم,415
انداختن,415
#iran,415
کارهای,414
طبقه,414
نقشه,414
کافیه,414
نده,413
مدیران,413
حسرت,413
مست,413
شوند.,413
خودمم,413
قهوه,413
شاخ,413
جعبه,412
تکلیف,412
حوادث,411
کردن.,411
بکنه,411
خوزستان,411
باهاشون,411
چيزي,411
ادعا,411
نشدن,410
مسجد,410
بخوابم,410
شریف,410
مدرک,410
اصرار,410
دهند,410
باشیم.,410
#جمله_آشنا,410
ظریف,409
اونقدر,409
رانت,409
معمولا,409
زدند,409
می‌گوید,409
بی‌بی‌سی,409
#اعتصاب_غذا,409
چیزایی,408
امان,408
حیات,408
پرسید,407
۶۰,407
ندیدم,407
میل,407
شهرستان,407
#چی_دادیم_چی_گرفتیم,406
وا,406
#مولانا,406
درستی,406
مناسبت,406
شامل,406
آسیب,405
جی,405
بندی,405
ببره,405
😒,405
بخور,405
محبت,404
بانو,404
ندارید,404
ضعف,404
هدایت,404
کروبی,404
میتونید,403
مذهب,403
چراغ,403
می‌کنند.,403
بهره,403
بنام,403
#نه_به_جمهوري_اسلامي,403
دهنده,402
مراقب,402
شانس,402
کانادا,402
بانکی,401
دلایل,401
همگی,401
حرام,401
هرچند,401
میکنین,401
لغو,400
بفرمایید,400
مناظره,400
#22بهمن_تماشایی,400
has,399
لندن,399
تروریستی,399
میزنیم,399
بمب,399
موجب,398
been,398
published,398
دیوانه,398
اید,398
بازیگر,398
ديگر,397
عباس,397
شهروندان,397
دخترم,397
اينا,397
میخواست,397
خرس,397
#ReleaseTaheriNow,397
تابنده,397
ریش,396
می‌کنن,396
همتون,396
۲۴,396
باب,396
خورشید,395
راحتی,395
بو,395
موشک,395
اعتبار,395
نه.,395
#سیدامامی,395
خروج,394
هنرمند,394
ترين,394
ارشد,394
حرفه,394
۵۰,394
کنه،,394
حاشیه,394
متعلق,394
نداره،,394
امضا,394
ازاد,394
ناشناس,393
طولانی,393
عاقبت,393
نرگس,393
عدد,393
نه؟,393
#MSC2018,393
تصویری,392
عاشقانه,392
آتیش,391
اب,391
هاتون,391
بوده،,391
قلم,391
میخواستم,391
خوشحالم,391
۱۶,390
باغ,390
نگهبان,390
همو,390
می‌کنه.,389
مجوز,389
اعصاب,389
انگشت,389
#برانداز,389
موقت,389
پولی,389
بده.,389
بمباران,389
یاری,389
میهن,389
آدمای,389
ربط,389
جاي,388
داشتی,388
قبلش,388
حسابی,387
آیت‌الله,387
تاکسی,387
فيلم,387
ببینی,387
#EXOlympicsD2,387
میریم,386
۱۷,386
صداش,386
#نظرسنجی,386
#انقلاب_اسلامی,386
ميگن,386
#درودبرستمگر,386
میکشه,385
انواع,385
مجری,385
دوسش,385
سفارش,385
#قیام,385
بگیرن,385
تهش,385
مسابقه,385
تحریک,384
بلا,384
ریدم,384
گاو,384
پرورش,384
گاه,384
نه،,384
طراحی,383
اینجور,383
آغوش,383
فرا,383
مکان,383
واسش,383
منی,382
میشه؟,381
مشاهده,381
کارو,381
میداد,381
-_-,380
نگرانی,380
ظالم,380
یادمه,380
حرفا,380
ضعیف,380
الانم,379
نزن,379
تان,379
اولش,379
بکن,379
چایی,379
بزار,379
موفقیت,378
تکه,378
بزرگوار,378
هموطنان,378
نخست,378
درآمد,377
مستند,377
تشویق,377
ناموس,377
امامی,377
⁩,377
معترضان,376
بتونه,376
اشرف,376
كنن,376
چرت,376
شلوار,376
ندیده,375
بین‌المللی,375
کودکی,375
قم,375
یاسوج,375
چيز,375
فیلتر,374
فتنه,374
شبا,374
خاورمیانه,374
هستن.,374
مخملباف,374
LAY,374
هرجا,373
مطلب,373
موضع,373
زباله,373
کمیته,373
96,373
باره,373
کنیم؟,373
سیدامامی,373
عذاب,372
قاسم,372
بنا,372
دستی,372
محض,372
گام,372
ستم,372
بشار,372
دادستان,372
اجرایی,372
رنگی,371
نبود.,371
نباشید,371
سخنگوی,371
لایحه,371
راس,370
جلوه,370
#حامی_شاهزاده_رضا_پهلوی_هستم,370
رقابت,369
ره,369
رود,369
گوشت,369
کمیسیون,369
میشود.,369
صدام,368
جذب,368
1,368
شبی,368
جنوبی,368
لقمه,368
ری,367
۲۱,367
#با_اتحاد_پیروز_میشویم,367
#مشهد,366
دانشجو,366
^_^,366
عرضه,366
غلطی,366
مفهوم,366
شبه,366
میکنن.,366
میدهد,366
کنید!,366
PROMISE,366
سپس,365
کنند،,365
رقص,365
انتقام,365
منجر,365
سکو,365
دوستش,364
پاچه,364
مردن,364
دراز,364
تایملاین,364
عقده,364
چین,363
جوون,363
حملات,363
۱۱,363
میمونه,363
نمک,363
آخ,363
مراجعه,363
بیخیال,363
#ريتوييت,363
اصلاح‌طلبان,362
دریغ,362
لیگ,362
مسلح,362
دیدیم,361
سرخ,361
میکنه،,361
پزشک,361
اموال,361
هستند،,361
نظرتون,360
پسره,360
گذار,360
شده!,360
طلا,359
همینطور,359
بودم.,359
اولیه,359
استدلال,359
گری,359
میگیرم,359
عذر,359
فایده,359
دلیلی,358
اراده,358
خان,358
قیافه,358
علیرضا,358
میتونن,358
ندادن,357
شهری,357
شر,357
حرفای,357
#چهارشنبه_های_سفید,357
بیشترین,357
چای,357
تند,357
ثروت,356
کوچیک,356
شمالی,356
اطراف,356
شی,356
ت,355
نیرو,355
سحر,355
کلمات,355
انگیزه,355
کامنت,354
دارد،,354
میدونن,354
کوت,354
جنازه,354
پژوهش,354
آلبوم,353
جوانی,353
لابد,353
#قاضی_صلواتی,353
#حقوق_بشر,353
قطب,353
مهمترین,352
اقدامات,352
in,352
واس,352
پنجشنبه,352
هات,352
نداده,352
😂😂😂😂,352
بکنیم,352
توقع,352
#دلار,352
#سپاه,351
#حجاب,351
بشه،,351
واسم,351
زر,351
جهل,351
#سعید_طوسی,351
#منو_ببخش,351
»,350
سالهاست,350
داریم.,350
مهمه,350
بارش,350
آدرس,350
پدرم,350
شناخته,350
فعالین,350
كنار,350
همراهی,350
موزیک,349
#آزادی,349
سلیمانی,349
#,349
می‌گویند,349
واردات,348
گرفتار,348
بمونه,348
همدیگه,348
گوگل,348
فولاد,348
آل,348
فروشی,348
حقیقی,348
غیرقانونی,348
برقرار,347
کرباسچی,347
سپرده,347
استخدام,347
ریخت,346
میشوند,346
جنایتکار,346
#دیگه_تمومه_ماجرا,346
د,345
شیوه,345
اه,345
بیکاری,345
میگویند,345
20,344
ممنونم,344
دوش,344
😑,344
معظم,344
معتاد,344
محاصره,344
میکند.,344
سیاوش,344
سیمرغ,344
كل,343
ندارند.,343
هیشکی,343
پیج,343
حمل,343
اپوزیسیون,343
ه,343
وجه,343
محمدعلی,343
شرافت,342
قمه,342
خواهید,341
فامیل,341
سو,341
باشه؟,341
باتوم,341
سرکار,340
دمت,340
